Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,City,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit
ORD-102514,2024-01-27,2024-01-30,Standard Class,CUST-1141,Home Office,East,Cambridge,Furniture,Bookcases,1,619.54,0.0,619.54,58.45
ORD-106124,2024-01-27,2024-02-01,Standard Class,CUST-1031,Consumer,West,Bristol,Technology,Accessories,3,129.87,0.15,331.17,5.15
ORD-102995,2024-01-27,2024-01-31,Second Class,CUST-1337,Consumer,East,Cambridge,Technology,Accessories,1,1407.57,0.1,1266.81,271.72
ORD-104199,2024-01-28,2024-02-01,Standard Class,CUST-1605,Consumer,East,Cambridge,Furniture,Furnishings,3,99.48,0.0,298.44,2.05
ORD-103174,2024-01-28,2024-02-03,Standard Class,CUST-2457,Consumer,Central,Birmingham,Office Supplies,Binders,1,29.6,0.4,17.76,0.05
ORD-102435,2024-01-28,2024-02-02,Same Day,CUST-2445,Corporate,West,Cardiff,Office Supplies,Art,1,77.18,0.0,77.18,16.56
ORD-103954,2024-01-28,2024-02-03,Standard Class,CUST-1034,Home Office,West,Exeter,Office Supplies,Labels,1,77.62,0.0,77.62,7.46
ORD-102018,2024-01-28,2024-01-31,Standard Class,CUST-1000,Corporate,East,Peterborough,Technology,Phones,1,414.67,0.0,414.67,16.23
ORD-104391,2024-01-29,2024-02-02,Standard Class,CUST-1867,Corporate,Central,Coventry,Office Supplies,Binders,6,101.3,0.0,607.8,70.52
ORD-104150,2024-01-29,2024-02-03,Standard Class,CUST-1097,Consumer,West,Exeter,Furniture,Tables,3,238.95,0.3,501.79,-1.99
ORD-101720,2024-01-29,2024-02-01,First Class,CUST-1457,Corporate,East,Norwich,Furniture,Chairs,1,225.8,0.1,203.22,10.61
ORD-103533,2024-01-29,2024-02-03,Standard Class,CUST-1065,Consumer,South,Portsmouth,Furniture,Chairs,2,727.41,0.3,1018.37,-133.84
ORD-100433,2024-01-29,2024-01-30,Same Day,CUST-1610,Home Office,West,Plymouth,Furniture,Bookcases,1,750.35,0.15,637.8,5.67
ORD-104147,2024-01-29,2024-02-01,Standard Class,CUST-1825,Corporate,Central,Birmingham,Office Supplies,Binders,5,93.89,0.0,469.45,89.45
ORD-104039,2024-01-29,2024-02-01,Standard Class,CUST-2403,Corporate,West,Exeter,Technology,Phones,3,256.11,0.15,653.08,-5.15
ORD-105373,2024-01-29,2024-02-03,First Class,CUST-1804,Consumer,South,Southampton,Furniture,Bookcases,2,800.31,0.1,1440.56,-102.31
ORD-105075,2024-01-29,2024-01-30,Standard Class,CUST-1558,Home Office,South,Southampton,Office Supplies,Art,1,10.93,0.1,9.84,0.86
ORD-100740,2024-01-29,2024-02-02,Standard Class,CUST-1801,Consumer,South,Brighton,Office Supplies,Storage,2,117.53,0.0,235.06,36.96
ORD-105753,2024-01-29,2024-02-03,First Class,CUST-2124,Corporate,Central,Coventry,Office Supplies,Art,2,112.38,0.3,157.33,4.55
ORD-101372,2024-01-29,2024-02-02,Same Day,CUST-2359,Home Office,South,Brighton,Furniture,Tables,3,488.07,0.0,1464.21,-31.71
ORD-105866,2024-01-29,2024-02-02,First Class,CUST-1207,Corporate,Central,Leicester,Furniture,Furnishings,2,140.36,0.0,280.72,6.21
ORD-103650,2024-01-30,2024-02-02,Standard Class,CUST-2172,Consumer,West,Cardiff,Technology,Phones,3,148.02,0.0,444.06,101.67
ORD-101881,2024-01-30,2024-02-03,Standard Class,CUST-1671,Consumer,East,Ipswich,Technology,Accessories,1,1694.98,0.1,1525.48,247.49
ORD-100866,2024-01-30,2024-01-31,First Class,CUST-1206,Home Office,West,Exeter,Furniture,Bookcases,1,571.98,0.0,571.98,26.08
ORD-106206,2024-01-30,2024-02-05,Standard Class,CUST-2162,Home Office,North,Sheffield,Office Supplies,Labels,4,34.52,0.15,117.37,22.18
ORD-105532,2024-01-30,2024-02-04,Second Class,CUST-2206,Corporate,East,Ipswich,Technology,Machines,1,1424.32,0.0,1424.32,96.13
ORD-106311,2024-01-30,2024-02-05,Standard Class,CUST-1866,Consumer,North,Manchester,Furniture,Chairs,4,365.54,0.15,1242.84,-27.74
ORD-104056,2024-01-30,2024-02-01,Second Class,CUST-2056,Home Office,East,Ipswich,Office Supplies,Paper,6,99.49,0.0,596.94,110.26
ORD-104073,2024-01-30,2024-02-03,Standard Class,CUST-1206,Consumer,Central,Leicester,Technology,Machines,3,339.66,0.15,866.13,121.47
ORD-103219,2024-01-30,2024-02-03,Standard Class,CUST-2242,Corporate,East,Norwich,Furniture,Tables,1,681.94,0.3,477.36,-69.78
ORD-101890,2024-01-30,2024-02-04,First Class,CUST-1156,Home Office,West,Exeter,Furniture,Tables,3,617.19,0.0,1851.57,23.04
ORD-106444,2024-01-31,2024-02-04,Standard Class,CUST-2323,Consumer,East,Ipswich,Office Supplies,Labels,2,18.86,0.2,30.18,6.38
ORD-101181,2024-01-31,2024-02-03,Standard Class,CUST-2439,Home Office,West,Cardiff,Technology,Machines,6,373.94,0.3,1570.55,-431.07
ORD-101463,2024-01-31,2024-02-02,Second Class,CUST-1701,Consumer,North,Newcastle,Office Supplies,Storage,1,113.9,0.1,102.51,0.0
ORD-105211,2024-01-31,2024-02-03,Standard Class,CUST-2346,Consumer,West,Cardiff,Technology,Accessories,3,707.66,0.2,1698.38,-32.67
ORD-105084,2024-01-31,2024-02-03,Standard Class,CUST-1201,Consumer,East,Cambridge,Furniture,Furnishings,2,328.76,0.1,591.77,-25.58
ORD-102109,2024-01-31,2024-02-03,Standard Class,CUST-1850,Corporate,East,Cambridge,Furniture,Tables,1,111.6,0.15,94.86,-7.27
ORD-100334,2024-01-31,2024-02-02,Standard Class,CUST-1692,Home Office,Central,Coventry,Office Supplies,Binders,2,76.72,0.2,122.75,20.26
ORD-106499,2024-01-31,2024-02-04,Second Class,CUST-1837,Consumer,East,Peterborough,Office Supplies,Art,2,109.03,0.1,196.25,5.82
ORD-105368,2024-01-31,2024-02-02,Second Class,CUST-1302,Corporate,West,Plymouth,Technology,Machines,2,1632.06,0.0,3264.12,43.35
ORD-101905,2024-02-01,2024-02-05,Standard Class,CUST-1921,Consumer,North,Manchester,Furniture,Tables,2,367.7,0.1,661.86,12.49
ORD-100378,2024-02-01,2024-02-07,Standard Class,CUST-2214,Consumer,West,Bristol,Office Supplies,Paper,4,47.71,0.0,190.84,20.8
ORD-101172,2024-02-01,2024-02-07,Standard Class,CUST-1419,Consumer,Central,Coventry,Office Supplies,Labels,4,106.29,0.0,425.16,74.71
ORD-101589,2024-02-01,2024-02-04,First Class,CUST-1565,Home Office,North,Sheffield,Technology,Copiers,4,1498.65,0.0,5994.6,1295.13
ORD-106136,2024-02-01,2024-02-04,Second Class,CUST-1345,Home Office,West,Bristol,Technology,Machines,3,832.88,0.15,2123.84,77.08
ORD-103973,2024-02-01,2024-02-08,Standard Class,CUST-1075,Home Office,North,Newcastle,Furniture,Tables,1,637.1,0.1,573.39,-27.33
ORD-105704,2024-02-01,2024-02-05,Same Day,CUST-1726,Consumer,West,Bristol,Technology,Phones,1,734.57,0.2,587.66,-71.28
ORD-102067,2024-02-02,2024-02-07,Second Class,CUST-1361,Consumer,Central,Coventry,Office Supplies,Art,2,119.96,0.0,239.92,12.57
ORD-100802,2024-02-02,2024-02-06,Standard Class,CUST-1827,Home Office,South,Brighton,Office Supplies,Paper,4,38.18,0.1,137.45,10.59
ORD-105762,2024-02-02,2024-02-08,Standard Class,CUST-1834,Corporate,South,Brighton,Office Supplies,Paper,1,109.14,0.0,109.14,21.97
ORD-105191,2024-02-02,2024-02-06,Same Day,CUST-2351,Corporate,East,Cambridge,Furniture,Chairs,1,389.73,0.2,311.78,-44.18
ORD-102358,2024-02-02,2024-02-06,Standard Class,CUST-1926,Home Office,South,Southampton,Technology,Copiers,1,1164.84,0.2,931.87,89.9
ORD-101862,2024-02-02,2024-02-05,Standard Class,CUST-2063,Corporate,East,Peterborough,Technology,Phones,2,394.04,0.15,669.87,-21.11
ORD-105285,2024-02-02,2024-02-04,Standard Class,CUST-1503,Consumer,East,Ipswich,Furniture,Chairs,2,137.43,0.0,274.86,37.4
ORD-102051,2024-02-03,2024-02-06,Standard Class,CUST-2256,Consumer,South,Brighton,Technology,Copiers,4,1164.35,0.0,4657.4,1207.81
ORD-103937,2024-02-03,2024-02-09,Standard Class,CUST-1241,Home Office,North,Manchester,Furniture,Chairs,5,405.81,0.1,1826.14,-12.56
ORD-104618,2024-02-03,2024-02-07,Second Class,CUST-1239,Consumer,South,Reading,Technology,Machines,1,205.49,0.0,205.49,46.05
ORD-104719,2024-02-03,2024-02-06,Standard Class,CUST-1608,Consumer,Central,Nottingham,Office Supplies,Storage,1,41.65,0.15,35.4,-0.79
ORD-105323,2024-02-03,2024-02-08,Standard Class,CUST-1009,Consumer,West,Plymouth,Technology,Accessories,5,1536.4,0.0,7682.0,1315.07
ORD-106183,2024-02-03,2024-02-09,First Class,CUST-2265,Consumer,North,Newcastle,Furniture,Tables,2,707.18,0.1,1272.92,14.76
ORD-103959,2024-02-04,2024-02-09,Standard Class,CUST-2066,Corporate,West,Exeter,Office Supplies,Storage,2,5.63,0.3,7.88,1.07
ORD-103803,2024-02-04,2024-02-09,Standard Class,CUST-1738,Consumer,North,Sheffield,Furniture,Tables,6,624.02,0.4,2246.47,-273.23
ORD-103567,2024-02-04,2024-02-11,Same Day,CUST-1664,Corporate,South,Brighton,Furniture,Furnishings,3,531.97,0.1,1436.32,38.6
ORD-101218,2024-02-04,2024-02-09,Second Class,CUST-1882,Corporate,South,Reading,Furniture,Bookcases,1,520.85,0.0,520.85,34.0
ORD-103511,2024-02-04,2024-02-08,Standard Class,CUST-2409,Consumer,South,Southampton,Technology,Accessories,1,1599.08,0.1,1439.17,209.83
ORD-105678,2024-02-04,2024-02-06,Second Class,CUST-2159,Corporate,East,Ipswich,Technology,Machines,1,716.61,0.0,716.61,-70.31
ORD-105830,2024-02-04,2024-02-10,Second Class,CUST-2161,Consumer,West,Cardiff,Furniture,Chairs,3,864.8,0.0,2594.4,257.58
ORD-103179,2024-02-04,2024-02-05,Standard Class,CUST-1863,Consumer,East,Ipswich,Office Supplies,Paper,1,8.09,0.2,6.47,0.68
ORD-103132,2024-02-04,2024-02-09,Standard Class,CUST-1986,Corporate,West,Cardiff,Office Supplies,Storage,1,56.06,0.15,47.65,0.55
ORD-106377,2024-02-04,2024-02-07,First Class,CUST-1644,Consumer,West,Plymouth,Office Supplies,Paper,3,119.5,0.3,250.95,31.8
ORD-102347,2024-02-05,2024-02-11,First Class,CUST-1115,Consumer,East,Peterborough,Furniture,Furnishings,2,883.53,0.0,1767.06,251.56
ORD-101927,2024-02-05,2024-02-09,Same Day,CUST-1755,Corporate,West,Plymouth,Technology,Copiers,1,1774.98,0.15,1508.73,211.88
ORD-103552,2024-02-05,2024-02-09,Standard Class,CUST-1559,Consumer,North,Leeds,Office Supplies,Storage,1,7.7,0.0,7.7,2.59
ORD-103605,2024-02-05,2024-02-08,First Class,CUST-1026,Corporate,South,Southampton,Office Supplies,Art,4,119.27,0.0,477.08,54.52
ORD-103691,2024-02-05,2024-02-08,Standard Class,CUST-1116,Home Office,North,Newcastle,Technology,Phones,2,1070.37,0.0,2140.74,-12.52
ORD-104431,2024-02-05,2024-02-06,Standard Class,CUST-1870,Home Office,South,Portsmouth,Technology,Machines,4,1529.53,0.0,6118.12,310.77
ORD-101125,2024-02-06,2024-02-07,Second Class,CUST-1409,Home Office,West,Exeter,Furniture,Chairs,1,120.4,0.15,102.34,-5.13
ORD-100689,2024-02-06,2024-02-10,Standard Class,CUST-1557,Consumer,North,Sheffield,Office Supplies,Labels,3,62.17,0.2,149.21,28.1
ORD-102894,2024-02-06,2024-02-12,Standard Class,CUST-2270,Consumer,Central,Nottingham,Office Supplies,Storage,3,35.41,0.0,106.23,32.19
ORD-105192,2024-02-06,2024-02-10,Standard Class,CUST-2195,Home Office,South,Brighton,Office Supplies,Storage,1,78.15,0.0,78.15,4.06
ORD-102818,2024-02-06,2024-02-08,Standard Class,CUST-2055,Corporate,North,Manchester,Office Supplies,Paper,1,79.41,0.0,79.41,13.91
ORD-102389,2024-02-06,2024-02-08,Standard Class,CUST-2257,Home Office,Central,Leicester,Technology,Machines,1,1547.86,0.0,1547.86,-43.36
ORD-103652,2024-02-06,2024-02-12,Standard Class,CUST-1474,Consumer,Central,Leicester,Office Supplies,Art,6,90.31,0.15,460.58,6.63
ORD-104301,2024-02-06,2024-02-08,Standard Class,CUST-2389,Consumer,East,Peterborough,Office Supplies,Paper,1,79.22,0.0,79.22,4.45
ORD-104580,2024-02-07,2024-02-11,Standard Class,CUST-1838,Consumer,South,Southampton,Furniture,Furnishings,5,634.62,0.0,3173.1,512.56
ORD-105896,2024-02-07,2024-02-12,First Class,CUST-1059,Consumer,North,Manchester,Office Supplies,Paper,1,26.79,0.1,24.11,6.13
ORD-102858,2024-02-07,2024-02-13,Standard Class,CUST-1340,Corporate,Central,Coventry,Furniture,Tables,6,64.91,0.1,350.51,-31.43
ORD-106471,2024-02-07,2024-02-10,Standard Class,CUST-1507,Consumer,South,Portsmouth,Technology,Copiers,1,1249.13,0.2,999.3,135.33
ORD-104471,2024-02-07,2024-02-13,First Class,CUST-1471,Consumer,North,Sheffield,Furniture,Tables,1,351.44,0.0,351.44,62.43
ORD-106001,2024-02-07,2024-02-12,First Class,CUST-2080,Consumer,Central,Birmingham,Technology,Machines,5,28.95,0.3,101.32,5.24
ORD-101682,2024-02-08,2024-02-10,Standard Class,CUST-2408,Home Office,West,Cardiff,Technology,Accessories,2,485.06,0.2,776.1,-52.55
ORD-100319,2024-02-08,2024-02-11,Same Day,CUST-1279,Corporate,East,Peterborough,Office Supplies,Paper,1,107.17,0.1,96.45,15.35
ORD-104213,2024-02-08,2024-02-09,Standard Class,CUST-1723,Home Office,South,Brighton,Furniture,Furnishings,3,82.96,0.15,211.55,7.75
ORD-100663,2024-02-08,2024-02-11,Standard Class,CUST-2031,Home Office,Central,Coventry,Furniture,Bookcases,2,191.68,0.1,345.02,4.69
ORD-101083,2024-02-09,2024-02-14,Standard Class,CUST-1967,Consumer,East,Cambridge,Technology,Phones,1,448.74,0.3,314.12,-78.14
ORD-101106,2024-02-09,2024-02-13,Standard Class,CUST-1226,Consumer,North,Sheffield,Technology,Copiers,2,1225.6,0.0,2451.2,258.07
ORD-105112,2024-02-09,2024-02-12,First Class,CUST-1545,Corporate,East,Cambridge,Technology,Copiers,3,1607.43,0.0,4822.29,850.52
ORD-100713,2024-02-09,2024-02-13,Standard Class,CUST-2043,Consumer,South,Portsmouth,Furniture,Chairs,2,85.45,0.2,136.72,-3.69
ORD-102512,2024-02-09,2024-02-10,Standard Class,CUST-1827,Corporate,West,Exeter,Office Supplies,Art,5,65.95,0.4,197.85,-33.04
ORD-102168,2024-02-09,2024-02-11,Standard Class,CUST-1054,Corporate,North,Leeds,Office Supplies,Binders,5,64.76,0.15,275.23,62.52
ORD-104083,2024-02-09,2024-02-10,Second Class,CUST-2132,Corporate,West,Plymouth,Furniture,Bookcases,2,743.44,0.2,1189.5,48.42
ORD-100908,2024-02-09,2024-02-11,Standard Class,CUST-1548,Home Office,South,Southampton,Technology,Phones,1,1319.45,0.0,1319.45,212.95
ORD-102137,2024-02-09,2024-02-11,Standard Class,CUST-1297,Consumer,West,Plymouth,Office Supplies,Binders,3,102.12,0.0,306.36,39.1
ORD-103195,2024-02-10,2024-02-15,Standard Class,CUST-2369,Consumer,West,Cardiff,Office Supplies,Paper,1,67.5,0.0,67.5,19.15
ORD-103906,2024-02-10,2024-02-12,Standard Class,CUST-2480,Corporate,North,Manchester,Office Supplies,Binders,1,61.24,0.1,55.12,8.83
ORD-101456,2024-02-10,2024-02-11,Second Class,CUST-2446,Home Office,South,Southampton,Office Supplies,Storage,3,42.55,0.15,108.5,23.12
ORD-105766,2024-02-10,2024-02-16,First Class,CUST-1188,Corporate,East,Peterborough,Office Supplies,Binders,1,31.57,0.2,25.26,-0.04
ORD-105168,2024-02-10,2024-02-11,First Class,CUST-1472,Consumer,West,Bristol,Office Supplies,Storage,1,83.12,0.1,74.81,13.92
ORD-105390,2024-02-10,2024-02-15,Standard Class,CUST-2207,Consumer,South,Portsmouth,Office Supplies,Binders,1,118.08,0.0,118.08,24.7
ORD-104675,2024-02-10,2024-02-13,Standard Class,CUST-1993,Home Office,South,Brighton,Office Supplies,Binders,1,94.47,0.0,94.47,13.28
ORD-101645,2024-02-10,2024-02-17,Second Class,CUST-1520,Home Office,East,Cambridge,Office Supplies,Art,1,114.6,0.1,103.14,2.99
ORD-103173,2024-02-10,2024-02-14,Standard Class,CUST-1976,Home Office,Central,Coventry,Technology,Phones,1,1543.05,0.0,1543.05,-143.44
ORD-102655,2024-02-10,2024-02-13,Standard Class,CUST-1436,Consumer,North,Manchester,Furniture,Bookcases,2,257.19,0.3,360.07,-68.46
ORD-105001,2024-02-10,2024-02-14,Standard Class,CUST-1811,Home Office,North,Manchester,Office Supplies,Paper,2,62.72,0.1,112.9,19.5
ORD-104655,2024-02-11,2024-02-16,Standard Class,CUST-2393,Consumer,North,Leeds,Office Supplies,Art,1,33.21,0.1,29.89,8.43
ORD-104177,2024-02-11,2024-02-17,Standard Class,CUST-1584,Home Office,Central,Birmingham,Technology,Accessories,2,791.58,0.2,1266.53,-196.52
ORD-100629,2024-02-11,2024-02-14,Second Class,CUST-2100,Corporate,North,Manchester,Technology,Phones,5,1320.18,0.0,6600.9,1674.64
ORD-101736,2024-02-11,2024-02-15,Standard Class,CUST-2080,Consumer,Central,Nottingham,Office Supplies,Labels,4,108.18,0.1,389.45,47.52
ORD-100521,2024-02-11,2024-02-15,First Class,CUST-1633,Corporate,North,Newcastle,Technology,Copiers,2,1340.07,0.15,2278.12,-108.87
ORD-101478,2024-02-11,2024-02-18,Same Day,CUST-1220,Home Office,South,Reading,Office Supplies,Labels,6,114.36,0.0,686.16,186.86
ORD-101293,2024-02-12,2024-02-13,Standard Class,CUST-1629,Corporate,West,Exeter,Technology,Machines,1,1139.03,0.3,797.32,5.86
ORD-101870,2024-02-12,2024-02-14,Standard Class,CUST-1366,Home Office,East,Ipswich,Office Supplies,Labels,6,14.26,0.2,68.45,-2.44
ORD-105590,2024-02-12,2024-02-15,Second Class,CUST-2225,Corporate,East,Ipswich,Technology,Phones,1,706.77,0.1,636.09,55.82
ORD-101903,2024-02-12,2024-02-15,Standard Class,CUST-1709,Consumer,West,Bristol,Office Supplies,Art,3,54.03,0.0,162.09,45.0
ORD-105495,2024-02-12,2024-02-15,Standard Class,CUST-1130,Home Office,Central,Leicester,Technology,Copiers,4,283.28,0.0,1133.12,217.37
ORD-103583,2024-02-12,2024-02-16,Standard Class,CUST-1473,Corporate,North,Sheffield,Office Supplies,Paper,3,29.58,0.2,70.99,8.02
ORD-102226,2024-02-12,2024-02-15,Standard Class,CUST-1537,Corporate,West,Plymouth,Office Supplies,Binders,3,74.38,0.5,111.57,3.42
ORD-105506,2024-02-12,2024-02-15,Standard Class,CUST-2295,Corporate,East,Cambridge,Office Supplies,Labels,5,118.58,0.0,592.9,163.7
ORD-103747,2024-02-13,2024-02-18,Standard Class,CUST-1356,Consumer,East,Norwich,Furniture,Chairs,2,208.99,0.2,334.38,13.78
ORD-101139,2024-02-13,2024-02-17,First Class,CUST-2262,Home Office,East,Peterborough,Furniture,Furnishings,1,795.56,0.0,795.56,74.87
ORD-100608,2024-02-13,2024-02-16,Standard Class,CUST-2214,Consumer,East,Ipswich,Furniture,Chairs,2,584.47,0.15,993.6,-123.02
ORD-101696,2024-02-13,2024-02-19,Standard Class,CUST-1258,Consumer,North,Sheffield,Technology,Accessories,2,485.07,0.15,824.62,93.41
ORD-101024,2024-02-13,2024-02-16,Standard Class,CUST-2226,Consumer,East,Peterborough,Furniture,Chairs,2,391.25,0.5,391.25,-98.15
ORD-105742,2024-02-13,2024-02-17,First Class,CUST-1560,Consumer,South,Reading,Office Supplies,Storage,2,54.72,0.1,98.5,20.2
ORD-105146,2024-02-13,2024-02-15,First Class,CUST-1871,Corporate,North,Newcastle,Technology,Accessories,1,1526.29,0.0,1526.29,393.27
ORD-103215,2024-02-13,2024-02-16,Second Class,CUST-2336,Home Office,East,Norwich,Office Supplies,Paper,1,16.82,0.3,11.77,1.46
ORD-104982,2024-02-13,2024-02-18,Standard Class,CUST-1572,Consumer,North,Leeds,Office Supplies,Labels,4,115.38,0.1,415.37,0.99
ORD-104951,2024-02-13,2024-02-17,Second Class,CUST-1500,Consumer,West,Bristol,Technology,Accessories,1,916.95,0.1,825.26,124.87
ORD-105971,2024-02-14,2024-02-21,Standard Class,CUST-2453,Consumer,North,Manchester,Technology,Accessories,1,1055.23,0.2,844.18,-153.19
ORD-105411,2024-02-14,2024-02-18,Same Day,CUST-1862,Corporate,East,Norwich,Office Supplies,Art,2,27.99,0.15,47.58,0.91
ORD-104775,2024-02-14,2024-02-19,Standard Class,CUST-2281,Home Office,West,Plymouth,Office Supplies,Binders,1,70.72,0.4,42.43,-4.79
ORD-105515,2024-02-14,2024-02-19,Standard Class,CUST-1679,Consumer,East,Norwich,Office Supplies,Paper,1,17.94,0.15,15.25,1.72
ORD-101270,2024-02-15,2024-02-18,Standard Class,CUST-1094,Consumer,Central,Nottingham,Office Supplies,Art,2,113.58,0.0,227.16,37.41
ORD-104322,2024-02-15,2024-02-18,Standard Class,CUST-1406,Consumer,North,Sheffield,Furniture,Tables,3,717.31,0.3,1506.35,-238.71
ORD-106400,2024-02-15,2024-02-20,Standard Class,CUST-1628,Home Office,Central,Leicester,Technology,Copiers,1,464.04,0.15,394.43,17.85
ORD-101447,2024-02-15,2024-02-18,Standard Class,CUST-2116,Consumer,West,Cardiff,Furniture,Furnishings,3,342.17,0.0,1026.51,174.5
ORD-102236,2024-02-15,2024-02-19,First Class,CUST-2396,Consumer,North,Manchester,Office Supplies,Storage,3,58.15,0.3,122.11,-1.52
ORD-106089,2024-02-15,2024-02-20,Second Class,CUST-2102,Consumer,Central,Coventry,Furniture,Tables,4,334.39,0.3,936.29,-79.37
ORD-102239,2024-02-15,2024-02-20,Standard Class,CUST-1134,Corporate,North,Sheffield,Office Supplies,Paper,2,97.4,0.0,194.8,19.39
ORD-104372,2024-02-15,2024-02-21,Standard Class,CUST-2415,Consumer,East,Ipswich,Technology,Machines,1,299.8,0.0,299.8,34.04
ORD-100945,2024-02-16,2024-02-18,Standard Class,CUST-1997,Consumer,South,Southampton,Technology,Accessories,3,1553.02,0.2,3727.25,5.07
ORD-100683,2024-02-16,2024-02-19,Standard Class,CUST-1115,Consumer,East,Peterborough,Office Supplies,Labels,1,93.28,0.0,93.28,27.39
ORD-106406,2024-02-16,2024-02-20,Same Day,CUST-1136,Consumer,West,Plymouth,Office Supplies,Art,1,111.74,0.2,89.39,2.73
ORD-105486,2024-02-16,2024-02-21,Same Day,CUST-1294,Corporate,West,Bristol,Technology,Copiers,2,1515.97,0.3,2122.36,-555.91
ORD-105792,2024-02-16,2024-02-21,Standard Class,CUST-1042,Corporate,West,Cardiff,Office Supplies,Storage,6,6.61,0.0,39.66,5.64
ORD-101799,2024-02-16,2024-02-17,Standard Class,CUST-2176,Consumer,North,Leeds,Office Supplies,Binders,1,49.69,0.0,49.69,7.74
ORD-100539,2024-02-16,2024-02-22,Second Class,CUST-1105,Corporate,North,Sheffield,Office Supplies,Art,2,35.97,0.2,57.55,10.85
ORD-103303,2024-02-17,2024-02-18,Standard Class,CUST-1680,Consumer,West,Plymouth,Office Supplies,Binders,1,106.21,0.3,74.35,-8.24
ORD-103888,2024-02-17,2024-02-20,Standard Class,CUST-2276,Home Office,South,Portsmouth,Office Supplies,Art,2,40.44,0.0,80.88,18.76
ORD-106106,2024-02-17,2024-02-18,Second Class,CUST-1647,Consumer,North,Manchester,Office Supplies,Labels,2,98.99,0.0,197.98,40.48
ORD-102679,2024-02-17,2024-02-20,First Class,CUST-2329,Consumer,North,Newcastle,Furniture,Furnishings,3,277.79,0.0,833.37,-12.89
ORD-101934,2024-02-17,2024-02-21,Second Class,CUST-2380,Corporate,South,Portsmouth,Office Supplies,Paper,1,76.45,0.1,68.81,17.6
ORD-100568,2024-02-17,2024-02-23,Standard Class,CUST-1412,Consumer,Central,Birmingham,Technology,Accessories,1,1761.42,0.0,1761.42,167.31
ORD-104571,2024-02-17,2024-02-19,Standard Class,CUST-1339,Consumer,East,Peterborough,Technology,Machines,1,1068.67,0.4,641.2,-173.6
ORD-101117,2024-02-18,2024-02-22,First Class,CUST-1559,Home Office,North,Leeds,Technology,Phones,1,1330.73,0.2,1064.58,110.22
